,Open,High,Low,Close,Volume,Symbol,Name,MA_5,MA_10,MA_20,MA_50,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,RSI,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,Daily_Return,Volatility,Volume_MA,Price_Change,Price_Change_Pct,High_Low_Range,High_Low_Range_Pct,Year,Month,Day,DayOfWeek,Quarter,DayName,MonthPeriod,Close_lag_1,Close_lag_2,Close_lag_3,Close_lag_5,Volume_lag_1,Volume_lag_2,Volume_lag_3,Volume_lag_5,Daily_Return_lag_1,Daily_Return_lag_2,Daily_Return_lag_3,Daily_Return_lag_5,RSI_lag_1,RSI_lag_2,RSI_lag_3,RSI_lag_5
1970-01-01 00:00:00.000000251,73242.32470095257,75449.03839875138,73242.32470095257,74345.68154985197,5313321,005930.KS,삼성전자,73586.41099079835,73679.94054379039,73967.69926766565,73464.87380467297,73764.54870766882,73741.42476853706,23.123939131750376,104.27212818157354,-81.14818904982316,50.289253034964574,73967.69926766565,76427.68982892665,71507.70870640465,4919.981122522004,0.5768259618834807,0.018857238941095478,0.3280780463157672,2771606.8,1103.356848899406,1.5064470624115187,2206.713697798812,3.0128941248230374,1970,1,1,3,1,Thursday,Early,72969.67495379421,74819.02766930303,74181.09736597537,72528.0027006067,1523992.0,4622006.0,2236972.0,2843474.0,-0.02471767908670086,0.008599634219219165,0.03580908480562184,-0.008998906223219194,46.71037040173588,43.11458848659378,44.379520285317014,46.29805833764769
1970-01-01 00:00:00.000000252,76541.95690082131,78534.67783331832,76541.95690082131,77538.31736706982,4021066,005930.KS,삼성전자,74770.75978119888,74024.25815965819,74155.37728359693,73692.38943104926,74345.12850142282,74022.67607311583,322.45242830699135,147.90818820665714,174.5442401003342,61.69805018933557,74155.37728359693,77084.58642493379,71226.16814226007,5858.418282673723,1.0774493933760134,0.04294312394025268,0.36084038333182095,2864963.4,996.3604662485013,1.301718046664953,1992.7209324970027,2.603436093329906,1970,1,1,3,1,Thursday,Early,74345.68154985197,72969.67495379421,74819.02766930303,71616.57341506718,5313321.0,1523992.0,4622006.0,1376082.0,0.018857238941095478,-0.02471767908670086,0.008599634219219165,-0.012566584651474089,50.289253034964574,46.71037040173588,43.11458848659378,46.33420415020352
1970-01-01 00:00:00.000000253,77520.79131184133,80856.22039126034,77500.17742196994,79178.19890661514,1105730,005930.KS,삼성전자,75770.18008932684,74400.56266569221,74471.28293092005,73924.1521763538,75088.67779452933,74404.56665461184,684.1111399174843,255.1487785488226,428.9623613686616,62.43241668457654,74471.28293092005,78093.18398173193,70849.38188010817,7243.802101623762,1.1497852798380566,0.021149305211022984,0.361753382341088,2833948.9,1657.4075947738165,2.1380168684122385,3356.0429692904,4.330368111310956,1970,1,1,3,1,Thursday,Early,77538.31736706982,74345.68154985197,72969.67495379421,74181.09736597537,4021066.0,5313321.0,1523992.0,2236972.0,0.04294312394025268,0.018857238941095478,-0.02471767908670086,0.03580908480562184,61.69805018933557,50.289253034964574,46.71037040173588,44.379520285317014
1970-01-01 00:00:00.000000254,78081.40755150295,78081.40755150295,75542.12936555219,76811.76845852757,2556106,005930.KS,삼성전자,76168.72824717175,74717.49444562364,74510.83760304777,74145.15711508084,75353.76866591368,74582.87789988106,770.8907660326222,358.2971760455826,412.5935899870396,58.55271322955707,74510.83760304777,78220.20723409846,70801.46797199707,7418.739262101386,0.8101511960710231,-0.029887399319080243,0.35038642639728124,2760284.95,-1269.6390929753834,-1.6260453452224488,2539.278185950767,3.3614066842927754,1970,1,1,3,1,Thursday,Early,79178.19890661514,77538.31736706982,74345.68154985197,74819.02766930303,1105730.0,4021066.0,5313321.0,4622006.0,0.021149305211022984,0.04294312394025268,0.018857238941095478,0.008599634219219165,62.43241668457654,61.69805018933557,50.289253034964574,43.11458848659378
1970-01-01 00:00:00.000000255,76840.69594962947,76917.8789011807,75294.67476494369,76106.27683306219,1351999,005930.KS,삼성전자,76796.04862302534,75009.46192198731,74465.02622504476,74376.06372670192,75469.5391531673,74695.72226561522,773.8168875520787,441.40111834688196,332.41576920519674,56.8921492947452,74465.02622504476,78064.7993804439,70865.25306964561,7199.546310798294,0.7279658380078469,-0.009184681457324984,0.3488534589881817,2720902.25,-734.4191165672819,-0.9557684342795483,1623.2041362370073,2.1558020421820747,1970,1,1,3,1,Thursday,Early,76811.76845852757,79178.19890661514,77538.31736706982,72969.67495379421,2556106.0,1105730.0,4021066.0,1523992.0,-0.029887399319080243,0.021149305211022984,0.04294312394025268,-0.02471767908670086,58.55271322955707,62.43241668457654,61.69805018933557,46.71037040173588
1970-01-01 00:00:00.000000256,76672.22284861006,79473.23272006297,76672.22284861006,78072.72778433652,4026594,005930.KS,삼성전자,77541.45786992225,75563.9344303603,74671.59338577316,74632.35328220429,75870.02971180872,74945.87082320066,924.1588886080572,537.952672399117,386.2062162089402,59.28592103121891,74671.59338577316,78603.65196752414,70739.53480402217,7864.117163501971,0.9324877577292856,0.025838222983732395,0.32726031473325345,2812261.15,1400.5049357264506,1.8266131901402667,2801.0098714529013,3.6532263802805334,1970,1,1,3,1,Thursday,Early,76106.27683306219,76811.76845852757,79178.19890661514,74345.68154985197,1351999.0,2556106.0,1105730.0,5313321.0,-0.009184681457324984,-0.029887399319080243,0.021149305211022984,0.018857238941095478,56.8921492947452,58.55271322955707,62.43241668457654,50.289253034964574
1970-01-01 00:00:00.000000257,77243.1013886773,79009.85006465769,75003.690809778,77006.77043721784,1817128,005930.KS,삼성전자,77435.14848395185,76102.95413257537,74809.22745433831,74853.25959944987,76044.9129003332,75098.530054232,946.3828461012017,619.638707139534,326.7441389616678,53.76033268336371,74809.22745433831,78870.34038313078,70748.11452554584,8122.225857584941,0.7705592064800015,-0.013653389312375697,0.33242888038529816,2845826.75,-236.33095145945845,-0.3059573569816567,4006.1592548796907,5.341282824387917,1970,1,1,3,1,Thursday,Early,78072.72778433652,76106.27683306219,76811.76845852757,77538.31736706982,4026594.0,1351999.0,2556106.0,4021066.0,0.025838222983732395,-0.009184681457324984,-0.029887399319080243,0.04294312394025268,59.28592103121891,56.8921492947452,58.55271322955707,61.69805018933557
1970-01-01 00:00:00.000000258,77218.93222349565,78766.46845305375,76691.1632245725,77728.81583881313,3901691,005930.KS,삼성전자,77145.27187039146,76457.72597985914,75030.24779185411,75074.35789235593,76303.97489086857,75293.3660387045,1010.6088521640777,697.8327361444427,312.77611601963497,60.15872747066976,75030.24779185411,79226.35055318994,70834.14503051828,8392.205522671662,0.8215564775753877,0.009376388562924554,0.3286480443645122,2886709.35,509.88361531747796,0.6603090727047557,2075.305228481244,2.7060552236040385,1970,1,1,3,1,Thursday,Early,77006.77043721784,78072.72778433652,76106.27683306219,79178.19890661514,1817128.0,4026594.0,1351999.0,1105730.0,-0.013653389312375697,0.025838222983732395,-0.009184681457324984,0.021149305211022984,53.76033268336371,59.28592103121891,56.8921492947452,62.43241668457654
1970-01-01 00:00:00.000000259,78132.30055789342,79811.51544283095,78132.30055789342,78971.90800036218,5088914,005930.KS,삼성전자,77577.29977875837,76873.01401296505,75249.09949559224,75216.9006339878,76714.42613848297,75565.85062901303,1148.5755094699416,787.9812908095425,360.59421866039906,63.840559037176234,75249.09949559224,79791.85047649556,70706.34851468891,9085.501961806644,0.9097526499272987,0.015992681068586645,0.3277881902840524,3048549.1,839.607442468754,1.0745971083324661,1679.2148849375226,2.1491942166649505,1970,1,1,3,1,Thursday,Early,77728.81583881313,77006.77043721784,78072.72778433652,76811.76845852757,3901691.0,1817128.0,4026594.0,2556106.0,0.009376388562924554,-0.013653389312375697,0.025838222983732395,-0.029887399319080243,60.15872747066976,53.76033268336371,59.28592103121891,58.55271322955707
1970-01-01 00:00:00.000000260,78403.44296347395,78403.44296347395,76691.28622828292,77547.36459587843,4961609,005930.KS,삼성전자,77865.51733132161,77330.78297717348,75453.97714182486,75313.82786063664,76842.57051654381,75712.6294416508,1129.9410748930095,856.3732476262361,273.5678272667734,61.58362139152485,75453.97714182486,80024.56675141474,70883.38753223498,9141.179219179758,0.7290062806843663,-0.018038609431561548,0.3299222809757507,3063044.45,-856.0783675955172,-1.0918887426848602,1712.1567351910344,2.232530994583332,1970,1,1,3,1,Thursday,Early,78971.90800036218,77728.81583881313,77006.77043721784,76106.27683306219,5088914.0,3901691.0,1817128.0,1351999.0,0.015992681068586645,0.009376388562924554,-0.013653389312375697,-0.009184681457324984,63.840559037176234,60.15872747066976,53.76033268336371,56.8921492947452
1970-01-01 00:00:00.000000261,77824.9265656895,79375.50221349431,75612.13296328949,77493.8175883919,4260607,005930.KS,삼성전자,77749.7352921327,77645.59658102746,75662.76856240894,75375.93443257807,76942.7623737512,75844.56930460324,1098.1930691479647,904.7372119305819,193.4558572173828,64.12263420178782,75662.76856240894,80203.93701547378,71121.60010934409,9082.336906129698,0.7016054948090713,-0.0006905071212358616,0.32973612713510997,3096122.6,-331.10897729759745,-0.4254536327999219,3763.3692502048216,4.977202867735497,1970,1,1,3,1,Thursday,Early,77547.36459587843,78971.90800036218,77728.81583881313,78072.72778433652,4961609.0,5088914.0,3901691.0,4026594.0,-0.018038609431561548,0.015992681068586645,0.009376388562924554,0.025838222983732395,61.58362139152485,63.840559037176234,60.15872747066976,59.28592103121891
1970-01-01 00:00:00.000000262,73726.35479233798,73726.35479233798,71291.64700177319,72509.0008970556,5106752,005930.KS,삼성전자,76850.18138410026,77142.66493402605,75583.46154684211,75309.21408593032,76260.64522349034,75597.49016290311,663.1550605872326,856.420781661912,-193.2657210746794,46.40071601773224,75583.46154684211,80292.21050970246,70874.71258398176,9417.497925720701,0.17353742214376597,-0.06432534680138158,0.4053516761839477,3204335.45,-1217.3538952823874,-1.6511787388800905,2434.7077905647893,3.415137527267721,1970,1,1,3,1,Thursday,Early,77493.8175883919,77547.36459587843,78971.90800036218,77006.77043721784,4260607.0,4961609.0,5088914.0,1817128.0,-0.0006905071212358616,-0.018038609431561548,0.015992681068586645,-0.013653389312375697,64.12263420178782,61.58362139152485,63.840559037176234,53.76033268336371
1970-01-01 00:00:00.000000263,72413.138111155,72413.138111155,69706.27970767563,71059.7089094153,3887545,005930.KS,삼성전자,75516.35999822068,76330.81593430607,75365.68929999913,75192.98753681558,75460.5011751711,75261.35821769606,199.14295747503638,724.9652168245368,-525.8222593495004,42.18096897411444,75365.68929999913,80491.59913328289,70239.77946671536,10251.81966656752,0.07997891782800608,-0.019987752826685856,0.40457456897803085,3320785.6,-1353.4292017396947,-1.869038184289383,2706.858403479375,3.883234645186942,1970,1,1,3,1,Thursday,Early,72509.0008970556,77493.8175883919,77547.36459587843,77728.81583881313,5106752.0,4260607.0,4961609.0,3901691.0,-0.06432534680138158,-0.0006905071212358616,-0.018038609431561548,0.009376388562924554,46.40071601773224,64.12263420178782,61.58362139152485,60.15872747066976
1970-01-01 00:00:00.000000264,70797.12792414406,72188.36871087887,69284.21204414967,70736.29037751428,1244608,005930.KS,삼성전자,73869.23647365111,75723.26812620474,75220.38128591419,75079.21793612697,74733.69951399312,74926.16800684665,-192.468492853528,541.4784748889239,-733.9469677424519,45.03992335122316,75220.38128591419,80704.24305969707,69736.51951213132,10967.72354756575,0.09115573172929374,-0.004551363027863076,0.39714701987686385,3230220.9,-60.83754662978754,-0.08593222410797827,2904.1566667292063,4.191657205942681,1970,1,1,3,1,Thursday,Early,71059.7089094153,72509.0008970556,77493.8175883919,78971.90800036218,3887545.0,5106752.0,4260607.0,5088914.0,-0.019987752826685856,-0.06432534680138158,-0.0006905071212358616,0.015992681068586645,42.18096897411444,46.40071601773224,64.12263420178782,63.840559037176234
1970-01-01 00:00:00.000000265,70037.48535761928,70037.48535761928,67975.28954828101,69006.38745295015,1768153,005930.KS,삼성전자,72161.04104506543,75013.27918819354,75011.37055509043,74906.8844098726,73852.57458152498,74487.66574303109,-635.091161506105,306.16454760991803,-941.255709116023,38.32558711380366,75011.37055509043,81106.2219892972,68916.51912088365,12189.702868413558,0.007372479299669463,-0.024455663639296965,0.40509203500568364,3150717.45,-1031.0979046691355,-1.472208631426776,2062.195809338271,3.0337433250262937,1970,1,1,3,1,Thursday,Early,70736.29037751428,71059.7089094153,72509.0008970556,77547.36459587843,1244608.0,3887545.0,5106752.0,4961609.0,-0.004551363027863076,-0.019987752826685856,-0.06432534680138158,-0.018038609431561548,45.03992335122316,42.18096897411444,46.40071601773224,61.58362139152485
1970-01-01 00:00:00.000000266,69337.83278544455,73249.82078477596,69337.83278544455,71293.82678511026,4706719,005930.KS,삼성전자,70921.04288440911,74335.38908827091,74949.66175931561,74803.51906398687,73458.92107438426,74251.08507919966,-792.1640048154077,86.49883712485283,-878.6628419402605,35.78362028954123,74949.66175931561,81173.99639372923,68725.32712490199,12448.669268827245,0.20632724709299308,0.03314822607863266,0.42350376565377446,3243879.7,1955.993999665705,2.820962122825836,3911.98799933141,5.641924245651672,1970,1,1,3,1,Thursday,Early,69006.38745295015,70736.29037751428,71059.7089094153,77493.8175883919,1768153.0,1244608.0,3887545.0,4260607.0,-0.024455663639296965,-0.004551363027863076,-0.019987752826685856,-0.0006905071212358616,38.32558711380366,45.03992335122316,42.18096897411444,64.12263420178782
1970-01-01 00:00:00.000000267,70896.01212630395,70896.01212630395,67684.5252035599,69290.26866493192,3198667,005930.KS,삼성전자,70277.29643798439,73563.73891104231,74833.34652180885,74666.56099339211,72817.58993446852,73883.61719625613,-1066.027261787618,-144.0063826576414,-922.0208791299766,27.85555748681935,74833.34652180885,81397.60044409498,68269.09259952273,13128.507844572247,0.07778310204776087,-0.028102827559212784,0.43285392949715795,3335008.95,-1605.7434613720252,-2.2649277628074933,3211.4869227440504,4.744787546467329,1970,1,1,3,1,Thursday,Early,71293.82678511026,69006.38745295015,70736.29037751428,72509.0008970556,4706719.0,1768153.0,1244608.0,5106752.0,0.03314822607863266,-0.024455663639296965,-0.004551363027863076,-0.06432534680138158,35.78362028954123,38.32558711380366,45.03992335122316,46.40071601773224
1970-01-01 00:00:00.000000268,68643.64258755713,70165.48597713964,67264.70959307886,68715.09778510926,5000904,005930.KS,삼성전자,69808.37421312317,72662.36710567193,74560.04654276554,74532.12000083161,72186.43729610555,73500.76390615068,-1314.3266100451292,-378.070428135139,-936.2561819099901,30.285418639429324,74560.04654276554,81671.02354965048,67449.06953588061,14221.954013769864,0.08901929003587454,-0.00830088973393972,0.4104445679893664,3473205.55,71.45519755213172,0.10409587087542502,2900.7763840607804,4.312478863893367,1970,1,1,3,1,Thursday,Early,69290.26866493192,71293.82678511026,69006.38745295015,71059.7089094153,3198667.0,4706719.0,1768153.0,3887545.0,-0.028102827559212784,0.03314822607863266,-0.024455663639296965,-0.019987752826685856,27.85555748681935,35.78362028954123,38.32558711380366,42.18096897411444
1970-01-01 00:00:00.000000269,69232.74631799289,70962.25662674961,66896.00810336182,68929.13236505572,3648682,005930.KS,삼성전자,69446.94261063146,71658.08954214127,74265.55177755318,74398.734787787,71685.31346055942,73162.12453241611,-1476.8110718566895,-597.8185568794491,-878.9925149772404,32.095873799225075,74265.55177755318,81806.235138771,66724.86841633536,15081.366722435632,0.14615810286220324,0.003114811545721796,0.4087584304158428,3424539.35,-303.61395293717214,-0.43854096375527707,4066.248523387796,6.07846213649249,1970,1,1,3,1,Thursday,Early,68715.09778510926,69290.26866493192,71293.82678511026,70736.29037751428,5000904.0,3198667.0,4706719.0,1244608.0,-0.00830088973393972,-0.028102827559212784,0.03314822607863266,-0.004551363027863076,30.285418639429324,27.85555748681935,35.78362028954123,45.03992335122316
1970-01-01 00:00:00.000000270,69957.85338648774,71943.16916863904,69957.85338648774,70950.51127756339,1238872,005930.KS,삼성전자,69835.76737555412,70998.40421030977,74164.59359374162,74235.02738185269,71572.26697086773,72998.30132820955,-1426.0343573418213,-763.4617169719237,-662.5726403698976,32.28145438434686,74164.59359374162,81831.34198923217,66497.84519825107,15333.496790981095,0.29038817042250264,0.029325465781322224,0.4169644760904461,3410283.35,992.6578910756507,1.4189370356915227,1985.3157821513014,2.8378740713830455,1970,1,1,3,1,Thursday,Early,68929.13236505572,68715.09778510926,69290.26866493192,69006.38745295015,3648682.0,5000904.0,3198667.0,1768153.0,0.003114811545721796,-0.00830088973393972,-0.028102827559212784,-0.024455663639296965,32.095873799225075,30.285418639429324,27.85555748681935,38.32558711380366
1970-01-01 00:00:00.000000271,69993.30518029799,69993.30518029799,67903.66173609503,68948.48345819651,3109337,005930.KS,삼성전자,69366.69871017136,70143.87079729023,73894.73368915885,74089.59513157481,71168.60796891831,72698.31481907656,-1529.7068501582544,-916.7107436091901,-612.9961065490643,30.844859747298244,73894.73368915885,81906.81564206109,65882.65173625661,16024.163905804482,0.19132553435935323,-0.028217243023588745,0.420589596357509,3300084.15,-1044.8217221014784,-1.4927452267185966,2089.6434442029567,3.0773648883977356,1970,1,1,3,1,Thursday,Early,70950.51127756339,68929.13236505572,68715.09778510926,71293.82678511026,1238872.0,3648682.0,5000904.0,4706719.0,0.029325465781322224,0.003114811545721796,-0.00830088973393972,0.03314822607863266,32.28145438434686,32.095873799225075,30.285418639429324,35.78362028954123
1970-01-01 00:00:00.000000272,69591.68943933981,72518.56821520964,68655.28225362678,70586.9252344182,2817896,005930.KS,삼성전자,69626.03002406862,69951.66323102651,73547.16408252627,73955.24678883275,71079.11831745674,72541.91559046599,-1462.7972730092442,-1025.928049489201,-436.8692235200433,33.73194869556178,73547.16408252627,81496.5927137163,65597.73545133625,15898.857262380043,0.3138080744260405,0.023763275043099163,0.3974163988815264,3239925.65,995.2357950783917,1.4301072485758481,3863.285961582864,5.627077531064673,1970,1,1,3,1,Thursday,Early,68948.48345819651,70950.51127756339,68929.13236505572,69290.26866493192,3109337.0,1238872.0,3648682.0,3198667.0,-0.028217243023588745,0.029325465781322224,0.003114811545721796,-0.028102827559212784,30.844859747298244,32.28145438434686,32.095873799225075,27.85555748681935
1970-01-01 00:00:00.000000273,71203.26100630994,71831.7456386516,69441.58456794359,70636.6651032976,2543457,005930.KS,삼성전자,70010.34348770628,69909.35885041472,73120.0873923604,73870.98817598635,71011.04859220148,72400.78592465175,-1389.7373324502696,-1098.6899060814146,-291.047426368855,29.92215234149522,73120.0873923604,80705.1597828646,65535.01500185619,15170.144781008414,0.33629541280503705,0.0007046612203918112,0.38646984125978084,3311812.0,-566.5959030123486,-0.7957443170505035,2390.161070708011,3.4419736899428184,1970,1,1,3,1,Thursday,Early,70586.9252344182,68948.48345819651,70950.51127756339,68715.09778510926,2817896.0,3109337.0,1238872.0,5000904.0,0.023763275043099163,-0.028217243023588745,0.029325465781322224,-0.00830088973393972,33.73194869556178,30.844859747298244,32.28145438434686,30.285418639429324
1970-01-01 00:00:00.000000274,69533.45682105335,71346.82059081209,67223.92636568386,69285.37347824797,3942785,005930.KS,삼성전자,70081.59171034473,69764.2671604881,72743.76764334642,73773.08479843102,70745.56011313171,72170.01463217707,-1424.4545190453646,-1163.8428286742046,-260.61169037115997,30.02812045885065,72743.76764334642,80304.43422064985,65183.10106604298,15121.333154606873,0.2712903928682499,-0.019130173020958985,0.3792511005592023,3381145.95,-248.08334280537383,-0.3567826973478746,4122.894225128228,6.133075599750839,1970,1,1,3,1,Thursday,Early,70636.6651032976,70586.9252344182,68948.48345819651,68929.13236505572,2543457.0,2817896.0,3109337.0,3648682.0,0.0007046612203918112,0.023763275043099163,-0.028217243023588745,0.003114811545721796,29.92215234149522,33.73194869556178,30.844859747298244,32.095873799225075
1970-01-01 00:00:00.000000275,70672.28450578863,71340.91061682274,68579.80218514852,69960.35640098563,4629496,005930.KS,삼성전자,69883.56073502918,69859.66405529165,72436.47162174259,73655.62769555411,70624.7595420323,72006.3362445839,-1381.576702551596,-1207.389603449683,-174.1870991019132,32.32038062573983,72436.47162174259,79920.90837076116,64952.03487272402,14968.873498037137,0.3345823938533754,0.009742069485265459,0.38233250265708074,3545020.8,-711.9281048029952,-1.0073653480731652,2761.10843167422,4.026124811821284,1970,1,1,3,1,Thursday,Early,69285.37347824797,70636.6651032976,70586.9252344182,70950.51127756339,3942785.0,2543457.0,2817896.0,1238872.0,-0.019130173020958985,0.0007046612203918112,0.023763275043099163,0.029325465781322224,30.02812045885065,29.92215234149522,33.73194869556178,32.28145438434686
1970-01-01 00:00:00.000000276,68817.93716566043,72242.51692310766,68305.20772516028,70273.86232413397,3583252,005930.KS,삼성전자,70148.63650821669,69757.66760919402,72046.52834873246,73541.73255491024,70570.77535466333,71878.0048429983,-1307.2294883349678,-1227.35758042674,-79.87190790822774,43.28149066066834,72046.52834873246,79094.4567372836,64998.599960181324,14095.856777102279,0.374242051928474,0.004481193911469505,0.36751218109225353,3522853.7,1455.925158473532,2.1156187157554416,3937.309197947383,5.764288447507454,1970,1,1,3,1,Thursday,Early,69960.35640098563,69285.37347824797,70636.6651032976,68948.48345819651,4629496.0,3942785.0,2543457.0,3109337.0,0.009742069485265459,-0.019130173020958985,0.0007046612203918112,-0.028217243023588745,32.32038062573983,30.02812045885065,29.92215234149522,30.844859747298244
1970-01-01 00:00:00.000000277,69871.35583003062,71427.6160150291,67503.20016795982,69465.40809149445,1874765,005930.KS,삼성전자,69924.33307963192,69775.18155185026,71669.46023144628,73443.65855653914,70400.71885263735,71699.29397242526,-1298.5751197879144,-1241.601088298975,-56.974031488939545,45.015737565283025,71669.46023144628,78399.79567491503,64939.12478797754,13460.670886937492,0.33625985967083605,-0.011504337543176035,0.3669189839157551,3525735.55,-405.9477385361679,-0.5809930746494719,3924.4158470692782,5.813673777398171,1970,1,1,3,1,Thursday,Early,70273.86232413397,69960.35640098563,69285.37347824797,70586.9252344182,3583252.0,4629496.0,3942785.0,2817896.0,0.004481193911469505,0.009742069485265459,-0.019130173020958985,0.023763275043099163,43.28149066066834,32.32038062573983,30.02812045885065,33.73194869556178
1970-01-01 00:00:00.000000278,70421.81025644075,71160.2221450238,68034.01265883535,69597.11740192957,1579892,005930.KS,삼성전자,69716.42353935832,69863.3835135323,71262.87530960211,73368.75365282221,70277.08786022077,71543.57718935194,-1266.4893291311746,-1246.578736465415,-19.910592665759623,46.39539597359338,71262.87530960211,77409.08185152276,65116.66876768146,12292.413083841297,0.36448894156817585,0.0018960416998003993,0.3640126198392002,3409645.6,-824.6928545111732,-1.171075908881151,3126.2094861884543,4.595068501787781,1970,1,1,3,1,Thursday,Early,69465.40809149445,70273.86232413397,69960.35640098563,70636.6651032976,1874765.0,3583252.0,4629496.0,2543457.0,-0.011504337543176035,0.004481193911469505,0.009742069485265459,0.0007046612203918112,45.015737565283025,43.28149066066834,32.32038062573983,29.92215234149522
1970-01-01 00:00:00.000000279,70137.89820632566,70775.7443102181,67415.41898554905,69095.58164788358,4842822,005930.KS,삼성전자,69678.46517328544,69880.02844181508,70769.05899197819,73263.14728859201,70095.31767370735,71362.24418620081,-1266.926512493461,-1250.6482916710243,-16.27822082243665,50.306019817320745,70769.05899197819,75791.66465340924,65746.45333054714,10045.211322862102,0.3334054615370894,-0.007206271937235331,0.3552602233214171,3397341.0,-1042.3165584420785,-1.4860960837119483,3360.3253246690438,4.98450558527175,1970,1,1,3,1,Thursday,Early,69597.11740192957,69465.40809149445,70273.86232413397,69285.37347824797,1579892.0,1874765.0,3583252.0,3942785.0,0.0018960416998003993,-0.011504337543176035,0.004481193911469505,-0.019130173020958985,46.39539597359338,45.015737565283025,43.28149066066834,30.02812045885065
1970-01-01 00:00:00.000000280,69319.3132294295,70228.8644550858,68345.13630221956,69287.00037865268,2973263,005930.KS,삼성전자,69543.79396881885,69713.67735192402,70356.0407811169,73182.35421016309,69970.96116677587,71208.5224226164,-1237.5612558405264,-1248.0308845049249,10.469628664398442,41.958058333544926,70356.0407811169,74267.3088825748,66444.772679659,7822.536202915799,0.36333838863337675,0.0027703469050248675,0.35390775779063804,3297923.7,-32.31285077682696,-0.046614499295282316,1883.7281528662425,2.75619927735087,1970,1,1,3,1,Thursday,Early,69095.58164788358,69597.11740192957,69465.40809149445,69960.35640098563,4842822.0,1579892.0,1874765.0,4629496.0,-0.007206271937235331,0.0018960416998003993,-0.011504337543176035,0.009742069485265459,50.306019817320745,46.39539597359338,45.015737565283025,32.32038062573983
1970-01-01 00:00:00.000000281,69189.48681363197,71288.88287590233,69189.48681363197,70239.18484476715,4707681,005930.KS,삼성전자,69536.85847294549,69842.74749058108,69993.30914393566,73113.52268084603,70012.2263480053,71136.71963904506,-1124.493291039762,-1223.3233658118925,98.8300747721305,54.1524873596367,69993.30914393566,71998.56009366906,67988.05819420227,4010.5018994667917,0.5613079626926933,0.01374261349042083,0.3600964677963188,3320277.4,1049.69803113518,1.5171351595114946,2099.39606227036,3.034270319022989,1970,1,1,3,1,Thursday,Early,69287.00037865268,69095.58164788358,69597.11740192957,70273.86232413397,2973263.0,4842822.0,1579892.0,3583252.0,0.0027703469050248675,-0.007206271937235331,0.0018960416998003993,0.004481193911469505,41.958058333544926,50.306019817320745,46.39539597359338,43.28149066066834
1970-01-01 00:00:00.000000282,71131.5786160588,73873.05139096596,71131.5786160588,72502.31500351238,3936361,005930.KS,삼성전자,70144.23985534908,70034.2864674905,69992.97484925849,73087.87383994738,70395.31691039099,71237.87485126298,-842.5579408719932,-1147.1702808239127,304.61233995191947,64.43977641295857,69992.97484925849,71996.46139897745,67989.48829953953,4006.9730994379206,1.1262433243202683,0.032220336322906995,0.30708016025701096,3261757.85,1370.7363874535804,1.9270433949628671,2741.472774907161,3.8540867899257343,1970,1,1,3,1,Thursday,Early,70239.18484476715,69287.00037865268,69095.58164788358,69465.40809149445,4707681.0,2973263.0,4842822.0,1874765.0,0.01374261349042083,0.0027703469050248675,-0.007206271937235331,-0.011504337543176035,54.1524873596367,41.958058333544926,50.306019817320745,45.015737565283025
1970-01-01 00:00:00.000000283,71682.47873897899,71682.47873897899,69804.87401456233,70743.67637677066,2768542,005930.KS,삼성전자,70373.5516503173,70044.9875948378,69977.17322262627,73045.54564827975,70448.9106744494,71201.26755684437,-752.3568823949608,-1068.2076011381223,315.85071874316145,56.189417141060055,69977.17322262627,71949.98524643091,68004.36119882163,3945.624047609279,0.6942666470235113,-0.02425630997653705,0.31114393064369034,3205807.7,-938.8023622083274,-1.3096678277921103,1877.6047244166548,2.6897902917566454,1970,1,1,3,1,Thursday,Early,72502.31500351238,70239.18484476715,69287.00037865268,69597.11740192957,3936361.0,4707681.0,2973263.0,1579892.0,0.032220336322906995,0.01374261349042083,0.0027703469050248675,0.0018960416998003993,64.43977641295857,54.1524873596367,41.958058333544926,46.39539597359338
1970-01-01 00:00:00.000000284,71628.2556396239,75965.78570059553,71628.2556396239,73797.02067010972,2541006,005930.KS,삼성전자,71313.83945476252,70496.15231402399,70130.20973725602,73001.07256136247,70964.00451993561,71393.5455652917,-429.54104535609076,-940.474289981716,510.9332446256252,59.070859867364724,70130.20973725602,72727.11120092482,67533.30827358723,5193.802927337587,1.205997317216915,0.043160667493125304,0.34609967696689403,3270627.6,2168.7650304858253,3.0278065703530697,4337.530060971636,6.055613140706118,1970,1,1,3,1,Thursday,Early,70743.67637677066,72502.31500351238,70239.18484476715,69095.58164788358,2768542.0,3936361.0,4707681.0,4842822.0,-0.02425630997653705,0.032220336322906995,0.01374261349042083,-0.007206271937235331,56.189417141060055,64.43977641295857,54.1524873596367,50.306019817320745
